Datetime,ID,Score,Link,Text,Username,Retweets,Hashtags,Geolocation
2019-05-16,1129114465507708928,0.0,https://twitter.com/Sl8terBoi/status/1129114465507708928,glasgow work seeing lewiscapaldi face duke wellington statue made evening peoplemakeglasgow,Sl8terBoi,0,,
2019-05-16,1129088457568116737,0.0,https://twitter.com/brawday/status/1129088457568116737,glasgowduke wellington statue given lewis capaldi makeover,brawday,0,,
2019-05-16,1129080702287405057,0.026785714285714284,https://twitter.com/Ceri_Broughallx/status/1129080702287405057,love know people managing get things onto duke wellington statue glasgow proper massive real life actual mystery,Ceri_Broughallx,0,,
2019-05-16,1129076690347614208,0.0,https://twitter.com/JoshKingWrites/status/1129076690347614208,lewis capaldi given emoji day face appears duke wellington statue lewiscapaldi,JoshKingWrites,0,,
2019-05-16,1129069900830527488,0.0,https://twitter.com/Scotland4me/status/1129069900830527488,glasgow duke wellington statue given lewis capaldi makeover,Scotland4me,0,,
2019-05-16,1129053755591340032,0.023529411764705882,https://twitter.com/RadioClydeNews/status/1129053755591340032,fun amp games glasgow city centre print lewiscapaldiface stuck duke wellington statue,RadioClydeNews,0,,
2019-05-16,1129049912883257344,0.0,https://twitter.com/morvenscott/status/1129049912883257344,finally got photo callan duke wellington statue prove proper glasgow residents day someone plastered lewiscapaldi face,morvenscott,0,,
2019-05-16,1129035242289999873,0.0,https://twitter.com/SaorAlba59/status/1129035242289999873,glasgowduke wellington statue given lewis capaldi makeover,SaorAlba59,2,,
2019-05-16,1129031640293040130,0.0,https://twitter.com/JMBEuansSon/status/1129031640293040130,glasgowduke wellington statue given lewis capaldi makeover,JMBEuansSon,0,,
2019-05-16,1129027931202818050,0.0,https://twitter.com/MrDJones/status/1129027931202818050,glasgowduke wellington statue given lewis capaldi makeover scotnational,MrDJones,0,,
2019-05-16,1129027118434852869,0.0,https://twitter.com/Scotland4me/status/1129027118434852869,lewis capaldi dubbed king glasgow face appears duke wellington statue,Scotland4me,0,,
2019-05-16,1128998166131597313,0.0,https://twitter.com/Scotland4me/status/1128998166131597313,lewis capaldi dubbed king glasgow face appears duke wellington statue,Scotland4me,0,,
2019-05-16,1128995580418646016,0.0,https://twitter.com/Scotland4me/status/1128995580418646016,lewis capaldi dubbed king glasgow face appears duke wellington statue,Scotland4me,0,,
2019-05-16,1128986986767720449,0.024096385542168676,https://twitter.com/LewisLightburn/status/1128986986767720449,duke wellington statue glasgow one funniest things world donknow favour give google,LewisLightburn,0,,
2019-05-16,1128977682862157824,-0.030303030303030304,https://twitter.com/runwayinchicago/status/1128977682862157824,someone lewis capaldi face duke wellington statue real hurt statue,runwayinchicago,0,,
2019-05-16,1128972452153970688,0.0,https://twitter.com/ScottishSun/status/1128972452153970688,lewiscapaldiface appears glasgowduke wellington statue echobox=1558002693,ScottishSun,0,,
2019-05-16,1128964892973780992,0.009615384615384616,https://twitter.com/news4Glasgow/status/1128964892973780992,duke wellington statue spotted dressed lewis capaldi looks like glasgow reached peak lewis capaldi fever,news4Glasgow,0,,
2019-05-16,1128960771835211776,0.06666666666666667,https://twitter.com/LewisCapaldi/status/1128960771835211776,someone put face duke wellington statue glasgow fucking love,LewisCapaldi,7800,,
2019-05-16,1128893077882585088,0.03571428571428571,https://twitter.com/Johnpow1/status/1128893077882585088,famous glasgow duke wellington statue cone famous edinburgh duke wellington statue cone gull need open see fully,Johnpow1,12,,
2019-05-14,1128280398872576000,0.0,https://twitter.com/nickychanthomp/status/1128280398872576000,preparation duke wellington statue unveiling,nickychanthomp,1,,
2019-05-13,1127894710620651525,0.0,https://twitter.com/ToriButlerHart/status/1127894710620651525,checking sights glasgow tonight screening fizzandginger emma_emmaking alexanderhassell theislefilm duke wellington statue,ToriButlerHart,2,,
2019-05-12,1127560409224032256,0.007692307692307693,https://twitter.com/whiteanklesocks/status/1127560409224032256,front duke wellington statue edinburgh giving leaflets ppl passing saying believe interest except obviously high time move glasgow,whiteanklesocks,0,,
2019-05-12,1127559409012494336,0.0,https://twitter.com/LVAldershot/status/1127559409012494336,duke wellington statue aldershot,LVAldershot,0,,
2019-05-09,1126542951188975617,0.03333333333333333,https://twitter.com/hughgmeechan/status/1126542951188975617,yep could make joke cake duke wellington statue glasgow head,hughgmeechan,0,,
2019-05-08,1126218693887836160,0.014634146341463415,https://twitter.com/LVAldershot/status/1126218693887836160,see tiny little blue-tit bird slr camera amp telephoto lens would got beautiful shot reins equestrian statue duke wellington aldershot sat 4th may 2019 wellingtonwednesday wellington250 dukeofwellington250,LVAldershot,0,,
2019-05-06,1125325561843159041,0.007575757575757576,https://twitter.com/Kiwi_Force/status/1125325561843159041,grant wants emphasis wellington part name identity shall see statue duke wellington erected campus oil painting perhaps stickwithvic,Kiwi_Force,0,,
2019-05-05,1125120821561843712,0.0,https://twitter.com/maccymacx/status/1125120821561843712,traditional traffic coned equestrian statue duke wellington glasgow photowalk george square,maccymacx,0,,
2019-05-05,1125049558508040198,0.03225806451612903,https://twitter.com/SusanJaques_/status/1125049558508040198,four years earlier duke wellington installed canova monumental marble napoleon mars peacemaker apsleyhouse heroic nude statue commissioned rejected napoleon thank gift british government,SusanJaques_,3,,
2019-05-04,1124789957963472902,0.0,https://twitter.com/LVAldershot/status/1124789957963472902,equestrian statue duke wellington aldershot sat 4th may 2019 dukeofwellington250 wellington250,LVAldershot,1,,
2019-05-02,1124078087052890113,0.01020408163265306,https://twitter.com/CheekyBudgie/status/1124078087052890113,ratwomanme dug lighter summer bag today forgotten put twau_podcast badge lovely surprise seeing morning others twin peaks related legendary statue duke wellington glasgow always gets traffic coned,CheekyBudgie,2,,
2019-05-02,1123946991589965824,0.042735042735042736,https://twitter.com/bhi2004/status/1123946991589965824,beautiful day glasgow famous duke wellington statue stands front gallery modern art neoclassical building city-centre,bhi2004,0,,
2019-05-01,1123711924112326658,0.0,https://twitter.com/AMalaEstaPronta/status/1123711924112326658,glasgow duke wellington statue amalaestapronta vamosviajar viagem viajar turista blogdeviagens dicasdeviagem roteirosdeviagem viagemeturismo viagemcultural travel travel_captures travelblog scotland escócia,AMalaEstaPronta,0,,
2019-05-01,1123706266185011201,0.0,https://twitter.com/LVAldershot/status/1123706266185011201,duke wellington born otd 1st may 1769 archive image equestrian statue duke wellington aldershot dukeofwellington250 wellington250 wellingtonwednesday,LVAldershot,1,,
2019-05-01,1123670200455434240,0.0,https://twitter.com/LVAldershot/status/1123670200455434240,duke wellington born otd 1st may 1769 archive image equestrian statue duke wellington aldershot dukeofwellington250 wellington250 wellingtonwednesday,LVAldershot,0,,
2019-05-01,1123662041640767488,0.0,https://twitter.com/LVAldershot/status/1123662041640767488,duke wellington born otd 1st may 1769 archive image equestrian statue duke wellington aldershot dukeofwellington250 wellington250 wellingtonwednesday,LVAldershot,0,,
2019-05-01,1123610868649013248,0.008695652173913044,https://twitter.com/STVNews/status/1123610868649013248,edinburgh castle london big ben glasgow coneheid today marks 250th birthday duke wellington cityiconic statue based,STVNews,63,,
2019-05-01,1123557929616060422,0.03,https://twitter.com/RobbieMacNiven/status/1123557929616060422,fun history fact didnknow tallest obelisk europe phoenix park dublin dedicated duke wellington flanks depict life scenes cast bronze made french cannons captured waterloo also statue trim county meath,RobbieMacNiven,2,,
