,Datetime,Text,Username,Geolocation
3104,2020-06-09 12:24:02+00:00,Would you agree we’ve all learned more about Edward Colston’s horrific legacy in the last two days than we did from the last 100 years of the statue celebrating him standing in place?,James_D_Harris,
3105,2020-06-09 12:24:00+00:00,What Slave Trader Edward Colston's Statue Says About Britain - Bloomberg ,JohnLothian,
3106,2020-06-09 12:23:40+00:00,Edward Colston Statue Falls: History of Slave Trader Statues | Time - does this mean the Monarchy will have to repay all the riches pillaged from it’s Commonwealth? ,joeymanuguid,
3107,2020-06-09 12:23:12+00:00,"This is why those who advocate the democratic route are right in the end, even though it failed (I think most people would say) with the Colston statue.",artmarkham,
3108,2020-06-09 12:23:06+00:00,Group of white supremacist racists are trying to save Edward Colston statue from Bristol harbour’ ,MyArrse,
3109,2020-06-09 12:22:43+00:00,Colston was Vile and a disgusting human who took lives of 20k and exploited slavery don’t compare him to Muhammad and I’ve mentioned this to you before don’t mention places of worship and holy people in your unworthy debate of colston statue which is off now and good that it is,wikas123,
3110,2020-06-09 12:22:43+00:00,"We need a new statue of Colston - stripped naked, shackled, with the initials RAC, his Royal African Company, branded across his chest. Or Banksy's idea, obvs.",pual9,
3111,2020-06-09 12:22:41+00:00,Edward Colston becomes symbol for UK's Black Lives Matter movement as his statue is brough @AJEnglish https://aje.io/4ghbq,avert_james,
3112,2020-06-09 12:22:20+00:00,There's no simple answer. The #BLM uprising confronting racist traditions and social structures chose well toppling Colston: he was a monster impossible to defend publicly but there had been huge behind the scenes efforts to whitewash his crimes and keep the statue/plaque as is.,ricarduscaseus,
3113,2020-06-09 12:22:18+00:00,If Hitler had been black I'm sure they'd be standing his statue on the now vacant Colston plinth!! State of UK!,Zsolti51,
3114,2020-06-09 12:22:14+00:00,"The Law is not absolute; juries can always do the right thing whatever the letter of statute law says I think this barrister is correct, there will never be a conviction for removing the #colstonstatue ",donach69,
3115,2020-06-09 12:22:11+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/styQgnTQ via @UKChange,keendartfan,
3116,2020-06-09 12:22:11+00:00,"Why was there such a huge turn out at the pulling down of the statue? It forces people to remember or even learn. The presence of that statue and what it represents is now lost, who is going to be exercised by its absence? I prefer to see Colston being public shamed in perpetuity",Electric_People,
3117,2020-06-09 12:22:10+00:00,The Scottish town I grew up in has no statues of slave traders but it does have a statue of a cow that I would still like torn down please. ,BennnyH,
3118,2020-06-09 12:22:04+00:00,"(From the article) Cllr Eddy, who two years ago said vandalising or stealing a proposed second plaque on the Colston Statue which told of his slave trade links 'may be justified' described the people who pulled down the statue on Sunday as a 'criminal mob'.",vaughangething,
3119,2020-06-09 12:21:43+00:00,"Someone told me yesterday I deserved to drown like the Colston statue, which I thought was nice.",kateejamieson,
3120,2020-06-09 12:21:40+00:00,"""Cllr Eddy, who two years ago said vandalising or stealing a proposed second plaque on the Colston Statue which told of his slave trade links 'may be justified' described the people who pulled down the statue on Sunday as a 'criminal mob'."" ",MatthewHappold,
3121,2020-06-09 12:21:40+00:00,"Did Epstein have one? Saville’s was removed by its owners ie legitimately. Colston was erected in 1875 not 1995. It’d be weird if we erected another Saville statue now? Are you therefore advocating we remove Cromwell for catholic persecution, Queen V for ruling over an Empire,",YcmiYcmiu,
3122,2020-06-09 12:21:35+00:00,House of Commons : The Colston statue should be confined to a museum - Sign the Petition! http://chng.it/CGWZkkbX via @UKChange,MrsArcanum,
3123,2020-06-09 12:21:33+00:00,"Rubbish statue, rubbish person. No-one cares. Colston, however, is still beloved by the (would-be) slave-owning classes that still live among us.",evedean111,
3124,2020-06-09 12:21:16+00:00,"Beth isn't even a centrist, she's a Tory who thinks the Colston statue should still be up. also that BLM is antisemitic (?)",themetrobolist,
3125,2020-06-09 12:21:07+00:00,"I'm Literally from Bristol I have walked past that statue hundreds of times and, even though I knew how p much all our historical figures were slavers, never learnt a Thing about Colston from it",RipsFeather,
3126,2020-06-09 12:21:06+00:00,"First the Colston statue gets dunked,then the Yorkshire tea ruckus and now this, Miss Hitler jailed! The Far-Right &amp; all racists of Britain, must be praying that Farage &amp; Tommeh pull them out of the sewers ASAP! ",10yearsaway,
3127,2020-06-09 12:20:46+00:00,"It wasn't a house, it was a statue. It has no other purpose but to laud the person it represents. No one is tearing down Colston Hall, they are trying to rename (and now have) this public building.",Tselei1,
3128,2020-06-09 12:20:40+00:00,Replace Edward Colston’s statue with a memorial and tribute to Black Lives Matter: http://chng.it/Bm8GqsY2jp,lindabooth1872,
3129,2020-06-09 12:20:24+00:00,@FtblReuben vs @The_VfLWolf37 Brentford come unstuck at anfield as Liverpool uo the ante in the final 20 mins to overthrow Brentford. A bit like the Colston statue 2 days ago! ,Fm20Ftpl,
3130,2020-06-09 12:20:22+00:00,"Tory condemns toppling of Edward Colston statue, calling him a 'hero' to many ",Independent,
3131,2020-06-09 12:20:07+00:00,"Britain's imperialist monuments face a bitter reckoning On Sunday, Black Lives Matter protesters in Bristol, UK, pulled down a statue of 17th-century slave trader Edward Colston and rolled it throug… https://www.cnn.com/style/article/uk-statues-protest-movement-scli-intl-gbr/index.html #NEWS #BreakingNews #BreakingWorldNews #CNNnews",NEWSWORLD555,
3132,2020-06-09 12:20:04+00:00,"Arguing about whether it was right or wrong to remove the Colston statue is missing the point. More pertinently, do you think the statue should be re-erected on the same spot? If yes, I'll agree to disagree. If no, can't we accept the protesters have done Bristol a huge service?",scottishliberal,
3133,2020-06-09 12:19:59+00:00,Colston died 300 years ago - nobody really knows (knew) who the hell he was. Tear down a statue of a nobody (by doing that you make him a SOMEbody!). Hitler is still alive in living memory...,PeterEJKeats,
3134,2020-06-09 12:19:45+00:00,"Anybody offended over Colston’s statue being removed better have that same energy about Hitler’s statues being removed. What do you mean he caused genocide? He built roads for Germany, didn’t he? #EdwardColston #Bristol #UK #BlackLivesMatter #Colston",whameliee,
3135,2020-06-09 12:19:34+00:00,"Following the taking down of the Edward Colston statue in Bristol by protesters, #Antwerp authorities have removed a statue of colonial Belgian King Leopold II after the weekend’s #BlackLivesMatter protest. #Belgium",scotlandmtworld,
3136,2020-06-09 12:18:54+00:00,"You’re ridiculous LucasSo you’re going to rip down every statue in the land it is our history ,Colston also built most of Bristol up to what it’s now. So you will want to pull the statues because the person isn’t vegan next. Doesn’t alter the fact it was criminal damage.",Ustoo123,
3137,2020-06-09 12:18:47+00:00,"I don't care about the Colston statue, it shouldn't have been up in the first place imo",NancyCriddle,
3138,2020-06-09 12:18:43+00:00,Overheard a conversation at my local Sainsbury’s where two guys were talking about the Colston statue. One of them uttered“ what if we want to a sharia country &amp; took down a statue of Muhammad “ I was tempted to reply that they would actually be reinforcing shariah if they did,Mahalildn1,
3139,2020-06-09 12:18:34+00:00,Colston should not have a statue. I see the lefties want Churchills taken down So what about Mandella statue ex terrorist ? I like Eric Morecambe my mate doesn't so should his statue come down Tierry outside Arsenal offends Spurs fans so that has to go. See where this is going ?,BillFos24878365,
3140,2020-06-09 12:18:21+00:00,"Bristol: Calls for statue of Edward Colston to be torn down https://www.independent.co.uk/news/uk/home-news/bristol-torn-apart-over-statue-of-edward-colston-but-is-this-a-figure-of-shame-or-a-necessary-9555333.html 'Bristol Post asked whether the statue should be pulled down. Just over half (56 per cent) of the 1,100 respondents said it should stay – 44 per cent wanted it to go.'",PlasFron,
3141,2020-06-09 12:18:11+00:00,Thoughts and prayers to the guys who jumped into the river in an attempt to retrieve the bronze and really fucking heavy Edward Colston statue. It’s wif da angles now,clairejt,
3142,2020-06-09 12:18:02+00:00,What a weekend we’ve had in Bristol - the removal of the statue of Edward Colston has continued the discussion about Black Lives Matter movement and our history as a city. This link has books and thoughts on tackling the topic with children with autism. ,talkslt,
3143,2020-06-09 12:17:54+00:00,Strange logic. The statue of Colston wax erected 170 yrs after his death in recognition of the good work he did &amp; despite the source of his wealth. I’m not sure anyone would be able to put forward an argument for any good Hitler may’ve done either now or even in another 100 yrs.,redmancboy,
3144,2020-06-09 12:17:53+00:00,They took a knee for the Colston statue though.,Bedicted_mN,
3145,2020-06-09 12:17:52+00:00,#ColstonHasFallen Girl on BBC News we’ve been trying to get Colston statue removed democratically and with due process and failed so people took matters into their own hands MOB RULES !,trevorgoodwin54,
3146,2020-06-09 12:17:47+00:00,"'Protesters against racial discrimination in Bristol have torn down a statue of Edward Colston, a member of the Royal [sic] African Company and a slave trader. He brought about 80,000 men, women, and children from Africa to the US in the 17th century'",FaroukAliKhan20,
3147,2020-06-09 12:17:37+00:00,"I saw something yesterday that said people have learnt more about Edward Colston since his statue was torn down than was learnt whilst his statue was standing. One lasted over 100 years, the other a matter of minutes. I'm not saying it was right, just an interesting observation.",AdamMW1882,
3148,2020-06-09 12:17:16+00:00,"And Kings' statues exist because they were King, not for what they did while King. Colston's statue was erected in honour of his benefaction of the city, not to honour his enslavement of black Africans. There is a nuance, but it's not always clear which side figures fall on.",McChris85,
3149,2020-06-09 12:17:10+00:00,"Is @BBCnews showing some backbone to #Nastiz Johnson's &amp; Patel over their tacit support of systemic racism? When #BBCnews calls the Colston monument ""a statue of a slave-trader"" one wonders why we ever condoned raising statues to slavers... #ColstonHasFallen #BLM #Wato #LBC",PhilipCJames,
3150,2020-06-09 12:16:56+00:00,All those agenda driven hate fuelled Racist hypocrites would no doubt have celebrated the tearing down of the Berlin wall but would not see the irony in their outrage at the removal of the Colston statue... #BlackLivesMatterUK,AyubPatel123,
3151,2020-06-09 12:16:38+00:00,"There was to be a plaque placed beside the statue giving historical context to Colston, explaining his philanthropy and also his involvement in the slave trade. Arguments ensued on the wording of the plaque. A mob pulling it down is not the answer.",garethcmurray,
3152,2020-06-09 12:16:32+00:00,I generally agree. I don’t think we can learn from history by erasing it. It proved controversial though to find wording for the Colston statue - always ended up playing down the barbarity and highlighting the philanthropy. Put the statue in a museum and give it full context.,louisehector,
3153,2020-06-09 12:16:24+00:00,"Piers Morgan when Edward Colston statue was removed: ""I didn't see anyone complaining when Sadam Husseins statue was removed"" Piers Morgan on Winston Churchill: ""BUT HE HELPED US WIN THE WAR""",z_wayne977,
3154,2020-06-09 12:16:01+00:00,Pushing Colston in the harbour: the statute was not a *symbol* of power it was an *expression* of power. Disposing of the statue was not a symbolic act but a direct act of liberation. A powerful one. ,sage_brice,
3155,2020-06-09 12:15:36+00:00,It has now gone beyond Colston to all historical statues. Colston had a statue for his charitable works not because he was a slaver. It was up to people of Bristol to make that decision in a democratic process - not a mob,JP46251093,
3156,2020-06-09 12:15:22+00:00,"i’m watching bbc news right now and they’re talking about colston’s statue. they described him as a “merchant, philanthropist and slave trader”. it rubs me the wrong way that they left “slave trader” until last",abboyabbo,
3157,2020-06-09 12:15:22+00:00,„UK Parliament: Replace Edward Colston’s Statue with a Memorial for Black Lives Matter” - Jetzt unterschreiben! http://chng.it/ZfBJCxvX via @ChangeGER,mrrrrbyean,
3158,2020-06-09 12:15:21+00:00,STEPHEN GLOVER: BBC's comic bias proof it has given up on impartiality https://mol.im/a/8400421 #DefundTheBBC #bbcnews #londonriots #bristolriot #colstonstatue #wato #Scummedia #bbcpm #newsnight,Unionbuster,
3159,2020-06-09 12:15:12+00:00,This is the Tory councillor No10 can't bring itself to criticise in any way. Just so you know what sort of bloke he is. @IainDale #richardeddy #colstonstatue https://twitter.com/BenKentish/status/1270327049614393351,martinradio,
3160,2020-06-09 12:15:07+00:00,But Colston’s statue explicitly praised him while barely acknowledging the suffering he profited from. You could look at Colston’s statue without ever truly grasping the scale of human misery he inflicted. (5/11),RSalgadoDArcy,
3161,2020-06-09 12:15:06+00:00,I’ve seen people argue that if we remove Colston’s statue then why don’t we pull down the pyramids/coliseum etc. because of their association with ancient slavery. But no one is alive today who has to live with the legacy of ancient slavery in any meaningful way. (2/11),RSalgadoDArcy,
3162,2020-06-09 12:15:05+00:00,"Colston - A thread. I rarely tweet anything let alone anything political but the Colston controversy has resonated with me. You may object to the way the statue was removed, but there are many people who seem to object to the idea that statues should be removed at all. (1/11)",RSalgadoDArcy,
3163,2020-06-09 12:14:46+00:00,3. Who would support a hospital ward being named after Saville for his charity work? 4. Who would erect a statue of Oliver Cromwell in Irish territory? 5. Who’d like to see an alternative version of the Colston statue - instead showing the names of ALL the slaves who he abused?,packagingman,
3164,2020-06-09 12:14:22+00:00,taking a piss on the Colston statue and immediately getting £1000 of AnarchyBucks deposited into my AntiFAccount,__sjcd,
3165,2020-06-09 12:13:48+00:00,#Colston #colstonstatue ,Discour85348557,
3166,2020-06-09 12:13:36+00:00,If the Colston statue downing and drowning has kicked off a movement to reconsider the continued glorification of genocidal fucks like Leopold II of Belgium - then please carry on. ,parryphernalia,
3167,2020-06-09 12:12:53+00:00,"Watch this and educate yourself a little on Cecil Rhodes. He doesn’t deserve a statue, he deserves to be in the river bed with Colston. ",ScottJAdamson,
3168,2020-06-09 12:12:42+00:00,Bath MP says having Colston statue still standing in 2020 was ‘indefensible’ - Somerset Live ,DixieRose100,
3169,2020-06-09 12:12:32+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/BSBDDXms via @UKChange,bigtrembles,
3170,2020-06-09 12:12:32+00:00,"A statue should erected in the rememberence &amp; recognition of someone who has made a difference to society, Edward Colston was a slave owner and responsibly for the deaths of thousands of people, why should this man have a statue. We should never forget our history but ..",Johnny_Buckley,
3171,2020-06-09 12:12:20+00:00,I mean how could Boris Johnson possible know that the Bristol Tory councillor outraged by pulling down of the Colston statue because Colston is a &lt;hero to Bristol&gt; is a mahoosive racist? ,gordonguthrie,
3172,2020-06-09 12:12:14+00:00,"I think it is fine if they want to fish the Colston statue out of the river and put it in a museum. But put it on its side (toppled and broken), that is its true historical context.",neurocyc,
3173,2020-06-09 12:12:14+00:00,"The Colston statue has been the subject of strong debate for many years, the local council failed or refused to take heed of public opinion. This is what happens when Authorities refuse to respond to intelligent discussion. ‘Democracy’ does not always work.",irduxbury,
3174,2020-06-09 12:12:03+00:00,"All of those tories saying that the people of Bristol should have lobbied for the Colston statue to be removed, I wonder how they would react if we all lobbied for the statue of Margaret Thatcher to be removed as it is an afront to human decency.",cooke550,
3175,2020-06-09 12:11:44+00:00,Ikea used Slave Labour @Agooeymess @TheKingOfChairs @mayomaze13 #BLM #BlackLivesMatter #ColstonHasFallen #colstonstatue #colston #RhodesMustFall ⁦@IKEAUK⁩ ⁦@IKEAUSA⁩ #ikea,VijaySrao,
3176,2020-06-09 12:11:36+00:00,15 years of petitions to get statue of Colston removed were ignored. People pull it down in the protests and within a couple of days they are now reviewing all statues and streets names. “tHeY wOnT LiStEn To NoN pEaCeFuL PrOtEsTs”,JoeLoudon,
3177,2020-06-09 12:11:26+00:00,Idk about the others but the Colston statue was only 125 years old,emtk17,
3178,2020-06-09 12:11:22+00:00,"Bristol'da ""Statue of Edward Colston"" diye arattığınızda Google haritası suyun üstünde bir yer gösteriyor. Mükemmel! ",ulasgursat,
3179,2020-06-09 12:11:21+00:00,"The best response to the removal of #colstonstatue I have seen Here's a descendant of those wronged by white power, privilege &amp; money (inc the church who also invested in sugar plantations) using the power of the #arts to tell the story of history past &amp; present. Scroll to give!",julie4north,
3180,2020-06-09 12:11:00+00:00,"Bristol should be proud, says police chief who let protesters throw Colston statue into harbour | News | The Times ",nethertonboy1,
3181,2020-06-09 12:10:52+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson http://chng.it/chc9qtYQ via @UKChange,AnonymousMast18,
3182,2020-06-09 12:10:46+00:00,"I just had a heated discussion about Colston statue with person who is very angry it‘s been taken down. I also live in a Conservative/conservative area, exactly where change most needs to happen. Opportunities for activism surround us. Living it is effective. #BlackLivesMatter",Penelope_Ellis,
3183,2020-06-09 12:10:32+00:00,What we need right now is the opinion of a councillor on the Colston statue who thinks the man is a 'hero' and who was once happy to have been photographed with his...checking... 'golliwog mascot' ,JoelTaylorhack,
3184,2020-06-09 12:10:15+00:00,"Judging history by modern standards is a fool’s game. Colston was a reknowned philanthropist, integral to Bristol’s development, which is why there is a statue of him.",sir_wt,
3185,2020-06-09 12:10:10+00:00,"“A senior Tory city councillor in Bristol has described slave trader Edward Colston as a 'hero', and the toppling of his statue as 'frenzied thug violence'”. Unbelievable but also believeable scenes from this Tory councillor. https://www.bristolpost.co.uk/news/bristol-news/edward-colston-a-hero-bristol-4205516?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=sharebar",nadinebh_,
3186,2020-06-09 12:10:08+00:00,"After toppling of the Colston statue in Bristol, many people have argued that statues shouldn't be toppled, but should have plaques explaining the history. Turns out, there have been lots of efforts to put plaques on these statues, but these efforts have been endlessly delayed",codeandrew,
3187,2020-06-09 12:09:34+00:00,"Replace Edward Colston’s statue with a memorial and tribute to black lives matter: http://chng.it/Bm8GqsY2jp I’d also like to mention, if anyone has any suggestions or ideas on what this could be, feel free to message and I can put it in the petition letter ",lindabooth1872,
3188,2020-06-09 12:09:16+00:00,"Slavery was abolished in Britain in 1833. The Colston statue was erected in 1895, 62 years later. Imagine in a few years if someone erected a statue of Jimmy Savile to celebrate his philanthropy. Wonder if Farage, etc would be climbing over themselves to defend it?",MaverickB3,
3189,2020-06-09 12:09:07+00:00,It's a disgrace that Colston had a statue in the first place. All statues of slave traders need to go. Plenty of local heroes like Paul Stephenson who deserve permanent recognition and a visible statue instead. Sign the petition https://www.change.org/p/bristol-city-council-replace-the-colston-statue-with-paul-stephenson?recruiter=1112458335&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_petition&amp;utm_term=psf_combo_share_initial&amp;recruited_by_id=8146fe90-a8d7-11ea-90c7-c1633342383e,julesthebone,
3190,2020-06-09 12:09:05+00:00,"Reports state 17,000 people signed a petition demanding the removal of Edward Colston's statue. 535,907 people live in Bristol. What does that statistic indicate ? If the minority decide to terrorise the majority then the majority might well decide to eliminate the minority.",mightymikeNo1,
3191,2020-06-09 12:09:03+00:00,"They cite Nineteen Eighty Four and how we're ""changing the historical record"". The book is about denialism in totalitarian regimes. The statue was pulled down to put Colston's abhorrent history at the front of our minds. That's not denialism. That's quite the opposite.",jnthnptt,
3192,2020-06-09 12:08:54+00:00,What good are statues for learning? Colston's statue never even mentioned his role in the slave trade. People have learned more about Colston since his statue got chucked in the sea.,bobrurl,
3193,2020-06-09 12:08:54+00:00,"The statue was erected 174 years after Colston died in 1721 to celebrate his gifts to Bristol. Hospitals, schools, churches, Almshouse etc. Don’t suppose they need tearing down though",FursieRS6,
3194,2020-06-09 12:08:31+00:00,Since you’re entering into this debate - do you have details of the wages you paid Africans you employed in your large tea plantations in Kenya & East Africa in the late 1800s early 1900s. Just want to know if BLM should be boycotting you as well as toppling Colston’s statue?,Sjk431,
3195,2020-06-09 12:08:27+00:00,"Lived in Bristol 91-19, #slavetrade acknowledgement appalling, spoke about on history walks with some Bristolians ignorant of it. Not mentioned on bus tours in 21C. Photo taken 2009 #colstonstatue unknowing at the time how he made his wealth in London. ",SeeBristol,
3196,2020-06-09 12:08:20+00:00,"The statue of Colston getting torn down and thrown into the dock was the perfect ending to that statue, but that only happened after people in Bristol knew the history of who Colston was. Not teaching Belgium colonial is whitewashing of it &amp; King Leopold’ violenbt legacies ",AdeolaNAderemi,
3197,2020-06-09 12:08:10+00:00,"@bbcpointswest will you ask @MarvinJRees why, if he was so against the Colston statue, after 4 years as Mayor it was still standing. Bear in mind that the governor of Virginia has already pledge to remove a similar statue after only 2 years in post.",somersetpaul,
3198,2020-06-09 12:08:09+00:00,This made me laugh....the current location of the Edward Colston statue in Bristol ,GregKeenan14,
3199,2020-06-09 12:08:09+00:00,"What's the history behind the Colston statue? The ignorant from the left and right need to know it, surely?",elrington1952,
3200,2020-06-09 12:08:09+00:00,#StayAlert #StaySafe #teagate #colstonstatue ,Meish52,
3201,2020-06-09 12:08:06+00:00,Banksy seems to have an idea what to do with the Colston statue. ,norfolkbluebird,
3202,2020-06-09 12:08:02+00:00,https://linktr.ee/bokepperawan Slave trader statue torn down in England: A statue of Edward Colston was toppled during an anti-racism protest on Sunday.,MencariLink,
3203,2020-06-09 12:07:59+00:00,"What is so striking for me is that there is nobody in Bristol who thinks that Colston was a good man, but we all know his history - in Plymouth there is a statue of Drake - a pirate slaver and mass murderer of women and children, yet to most English he is a hero - go figure..",Hazelwoc,
3204,2020-06-09 12:07:47+00:00,"Were the Bristol protesters right to topple the Colston statue, and if so which other statues should go? For example, is it wrong to have Oliver Cromwell outside Parliament, or is it right to recognise figures of historical importance regardless of their moral values?",GeorgeReeves94,
3205,2020-06-09 12:07:25+00:00,Edward Colston: Bristol slave trader statue 'was an affront'. Why did the police not act to enforce the law? Utterly disgraceful. The PCC and Chief Constable should resign. ,ukfree2016,
3206,2020-06-09 12:07:09+00:00,@piersmorgan looks at these parts trying to retrieve the colston statue you bunch of morons ,Jackpope30,
3207,2020-06-09 12:06:54+00:00,"If Bristol needs a statue to commemorate its past why not have one for the slaves Colston sold? They were the ones the city made a profit from, if the city wants to honor its history then they can give more recognition to the people they exploited than the guy who exploited them.",ThomasL41840358,
3208,2020-06-09 12:06:38+00:00,"@Freedland Interesting debate on the issues around the Colston statue story. In view of the theme of ""To Kill the Truth"" do you feel this is an acceptable action or is it an attempt to airbrush history and eradicate facts?",MikeWotan,
3209,2020-06-09 12:06:29+00:00,"Possibly. I take it in context. Her comments around this support the effort of removing Colston's statue and the manner of it's removal. I made the link. I might be wrong. I'm not sure I am, though.",HainesSi,
3210,2020-06-09 12:06:21+00:00,"Yep, but my point is there's context to this statue (the context of standing outside an educational museum that teaches kids about slavery) I think the Edward Colston statue deserved what it got - this is different.",NatalieNezhati,
3211,2020-06-09 12:06:17+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history | David Olusoga ,RobVolerob,
3212,2020-06-09 12:06:13+00:00,As for the Hitler statue argument. It would become a meeting point/shrine for Neo-Nazis. Chances of Colston statue becoming a shrine or meeting point for people in favour of slavery are somewhere between nil and nil.,ThomasEvans1984,
3213,2020-06-09 12:06:06+00:00,"Il s’agit avant tout d’un déchainement primaire d’individus incapables de réfléchir : #Colston participait certes au commerce d’esclaves, mais s’il avait mérité sa statue c’est aussi parce qu’il avait été un grand bienfaiteur pour la ville de Bristol et ses habitants.",ThibaultTalon,
3214,2020-06-09 12:05:59+00:00,"Proud #bristolian make sure we are on the right side of history today, tomorrow and forever... #BlackLivesMatter #colstonstatue",bengey,
3215,2020-06-09 12:05:47+00:00,What you mean is you think Colston's statue should still be there. Yes Mistah Howard sir. Sorry boss.,ChrisTe30362379,
3216,2020-06-09 12:05:33+00:00,"That police cheif in Bristol said they didn't stop them from removing Colston's statue because they didn't want to ""escalate tensions"". How far have they escalated tension by *not* stopping them? Has your tension been escalated?",Indi_de_Lasaf,
3217,2020-06-09 12:05:18+00:00,AN AUTHOR WHO UNDERSTANDS THE CONTEXT OF REMOVING THE COLSTON STATUE. THANKFULLY! The toppling of Edward Colston's statue is not an attack on history. It is history | David Olusoga https://www.theguardian.com/commentisfree/2020/jun/08/edward-colston-statue-history-slave-trader-bristol-protest?CMP=share_btn_tw,LadyLornaLake,
3218,2020-06-09 12:05:15+00:00,"Nigel Farage thinks we shouldn't honour George Floyd because he did some bad things in his life, but that we should remember the good things Edward Colston did instead of tearing down his statue. That's because Nigel Farage is a tossers, boys and girls.",YrPalRon,
3219,2020-06-09 12:05:06+00:00,Starmer's response on Colston statue put to shame by that of black MPs and Bristol's black Labour mayor https://skwawkbox.org/2020/06/08/starmers-response-on-colston-statue-put-to-shame-by-that-of-black-mp-and-bristols-black-labour-mayor/ via @skwawkbox,TheFabledAesop,
3220,2020-06-09 12:04:12+00:00,‘Throwing the statue in the river isn’t going to change anything and it takes away from the protest’ Ok but - Colston hall is finally being renamed when they reopen - Colston girls school has taken down their statue - People are finally being educated on what colston did,eloiseee___,
3221,2020-06-09 12:04:07+00:00,"... honour the philanthropy of a town father who died almost two centuries earlier. At the time, slavery was long abolished and widely despised, but people generally turned a blind eye to the sources of fortunes like Colston’s. That statue then was part of the ...",dgardner,
3222,2020-06-09 12:03:51+00:00,"The tearing down of Edward Colston’ statue in Bristol was more symbolic than ‘mindless’. For many BAME people, this was a sign of oppression, evil and Empire. It opens up questions about the legitimacy of such ‘heroes’ and their status in British society. Banksy #EdwardColston",ShuaibKhan26,
3223,2020-06-09 12:03:51+00:00,The only monument that I think shouldn’t have been vandalised is the Cenotaph. That is in remembrance of those who died to preserve our rights to things like free speech and protest. The Colston statue in Bristol can quite rightly get binned in a river.,mattscott77,
3224,2020-06-09 12:03:45+00:00,"yeah i think this was seen as an exclusively american problem until the colston statue came down, that was what made a lot of people really start to think ""what? we had a statue of a slave owner?"" and look into it a bit more",danotteremoji,
3225,2020-06-09 12:03:38+00:00,"Well done to you and a few other labour MPs. Most of them r spineless, snivelling yes men to Herr starmer - who's wetter than Edward Colston's statue",jason_b_sad,
3226,2020-06-09 12:03:28+00:00,Let's start by agreeing that the statue of Colston should gave come down years ago?,Hippoclides,
3227,2020-06-09 12:03:26+00:00,"Protesters in the UK tear down a 17th century statue of slave trader Edward Colston, rolling it through the streets and into the river. #rp abcnews #uk #bristolunitedkingdom #blacklivesmatter #thehoodreporter https://www.instagram.com/p/CBNqvIPAoRy/?igshid=aijlxlt9egys",ReporterLj,
3228,2020-06-09 12:02:55+00:00,"I suspect the debate about the Churchill statue will be more heated than the Colston one as many people alive remember the war and are emotionally invested in him as their leader as part of their own personal history. But boy, was he a racist https://en.wikipedia.org/wiki/Racial_views_of_Winston_Churchill",tessakendall,
3229,2020-06-09 12:02:34+00:00,"Now that the statue of Edward Colston, who trafficked 85,000 enslaved Africans across the Atlantic, is in the river where it belongs, perhaps Bristol can replace it with a mighty bronze of a great Abolitionist! ",Vic_McC,
3230,2020-06-09 12:02:33+00:00,"Colston and Hitler are both extreme examples but it wouldn’t stop there. Over time, the tiniest character blemish would require a purge. Stalin was very good at this kind of revisionism. He often didn’t wait for them to reach statue status.",Bill_Hogarth,
3231,2020-06-09 12:02:33+00:00,Never remove any statue ever. We should just keep adding and adding them until the combined weight sinks this island to the bottom of the water. Much like Edward Colston.,Dom_Surname,
3232,2020-06-09 12:02:32+00:00,"In other news, the de-evolution of the white ignorant male has been witnessed as a bunch of lads attempt to retrieve the dumped statue of slave trader Colston from the bottom of the Bristol docks. Lmfao hope u bought ur armbands, fool",thejessalxander,
3233,2020-06-09 12:02:15+00:00,“I personally think there are better things to be getting on with” @labourlewis told @EmmaBarnett the protesters who tore down the statue of Edward Colston should not face prosecution Listen on @BBCSounds - https://bbc.in/2PneVVu,bbc5live,
3234,2020-06-09 12:02:09+00:00,"I read your tweet fine.. you defend Colston for being a generous man and call those who have had to put up with the racist statue for this long a mob after they remove it for being offensive. Those who could have removed it before didn’t, perhaps aim your annoyance at them.",daniel_savory,
3235,2020-06-09 12:01:52+00:00,"That’s difficult to answer on here with 140 letters, short answer is I have no problem with the Colston statue being removed in context of the wrongs done and the understandable strength of feelings plus tears of legitimately asking for it to be taken down.",simonzidane7,
3236,2020-06-09 12:01:47+00:00,"The movement to take down racist statues has gone international. Over the weekend, protesters in Bristol, England, toppled a statue of slave trader Edward Colston and tossed it into a nearby harbor. ",MotherJones,
3237,2020-06-09 12:01:36+00:00,Fall of Bristol's Colston statue revives Rhodes campaign in Oxford ,JasIllustration,
3238,2020-06-09 12:01:34+00:00,Good grief. I hope your VC knows better than to act upon such matters. Thank you for educating me about Colston statue and the forces behind the abolition of slavery. What have you published? I’d like to know more.,SianMirchandani,
3239,2020-06-09 12:01:27+00:00,"Most people in Bristol did not want that Edward Colston statue taken down and especially not the way it was removed yesterday. Now they are moving onto Nelson and Churchil you will be supporting that I'm sure. As long as you can lapdog to Shola, the Gerry Springer of racism.",loveRoxyMusic,
